"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Minerals","Copper","Rame",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"0,4","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","1","2","1–2","a","1-2 anni","1","1","Maschio/Femmina",,,,,"0,7","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"1","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","3","3","3","a","3 anni","1","1","Maschio/Femmina",,,,,"1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"1","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"2","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","7","9","7–9","a","7-9 anni","1","1","Maschio/Femmina",,,,,"1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","10","10","10","a","10 anni","1","0","Maschio",,,,,"1,3","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","10","10","10","a","10 anni","0","1","Femmina",,,,,"1,1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","11","17","11–17","a","11-17 anni","1","0","Maschio",,,,,"1,3","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Bambini","Bambini","11","17","11–17","a","11-17 anni","0","1","Femmina",,,,,"1,1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","0","Maschio",,,,,"1,6","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","0","1","Femmina",,,,,"1,3","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"1,5","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Rame",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"1,5","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"0,4","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"0,6","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"1,5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","0","Maschio",,,,,"1","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2,5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","0","1","Femmina",,,,,"0,9","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2,5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","7","8","7–8","a","7-8 anni","1","0","Maschio",,,,,"1,5","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2,5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","7","8","7–8","a","7-8 anni","0","1","Femmina",,,,,"1,4","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2,5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","9","10","9–10","a","9-10 anni","1","0","Maschio",,,,,"1,5","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","9","10","9–10","a","9-10 anni","0","1","Femmina",,,,,"1,4","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","0","Maschio",,,,,"2,2","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","0","1","Femmina",,,,,"2,3","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"5","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","1","0","Maschio",,,,,"3,2","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","0","1","Femmina",,,,,"2,8","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","0","Maschio",,,,,"3,4","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","0","1","Femmina",,,,,"2,9","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"2,9","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Fluoro",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"2,9","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"7","mg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"70","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Bambini","Bambini","1","3","1–3","a","1-3 anni","1","1","Maschio/Femmina",,,,,"90","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"200","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Bambini","Bambini","4","6","4–6","a","4-6 anni","1","1","Maschio/Femmina",,,,,"90","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"250","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Bambini","Bambini","7","10","7–10","a","7-10 anni","1","1","Maschio/Femmina",,,,,"90","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"300","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Bambini","Bambini","11","14","11–14","a","11-14 anni","1","1","Maschio/Femmina",,,,,"120","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"450","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Bambini","Bambini","15","17","15–17","a","15-17 anni","1","1","Maschio/Femmina",,,,,"130","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"500","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","1","Maschio/Femmina",,,,,"150","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"200","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iodine","Iodio",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"200","μg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for folate",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3660","NA",,,"600","μg/giorno","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"NA",,"8","mg/giorno",,,"11","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Bambini","Bambini","1","6","1–6","a","1-6 anni","1","1","Maschio/Femmina",,,,,"NA",,"5","mg/giorno",,,"7","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Bambini","Bambini","7","11","7–11","a","7-11 anni","1","1","Maschio/Femmina",,,,,"NA",,"8","mg/giorno",,,"11","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Bambini","Bambini","12","17","12–17","a","12-17 anni","1","0","Maschio",,,,,"NA",,"8","mg/giorno",,,"11","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Bambini","Bambini","12","17","12–17","a","12-17 anni","0","1","Femmina",,,,,"NA",,"7","mg/giorno",,,"13","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Adulti","Donne in premenopausa","18","59","18-59","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"7","mg/giorno",,,"16","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","Per le donne in pre-menopausa (ma anche per quelle in allattamento e gravidanza), il PRI copre il fabbisogno del 95% circa delle donne",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Adulti","Donne in postmenopausa","40","999","40-99","a","≥ 40 anni","0","1","Femmina",,,,,"NA",,"6","mg/giorno",,,"11","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Adulti","Adulti","18","999","18–99","a","≥ 18 anni","1","0","Maschio",,,,,"NA",,"6","mg/giorno",,,"11","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Gravidanza","Gravidanza","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"7","mg/giorno",,,"16","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","Per le donne in pre-menopausa (ma anche per quelle in allattamento e gravidanza), il PRI copre il fabbisogno del 95% circa delle donne",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Ferro",,"Allattamento","Allattamento","18","60","18-60","a","≥ 18 anni","0","1","Femmina",,,,,"NA",,"7","mg/giorno",,,"16","mg/giorno","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","Per le donne in pre-menopausa (ma anche per quelle in allattamento e gravidanza), il PRI copre il fabbisogno del 95% circa delle donne",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Magnesium","Magnesio",,"Lattanti","Lattanti","7","11","7–11","m","7-11 mesi","1","1","Maschio/Femmina",,,,,"80","mg/giorno","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","L'UL applica ai sali di Mg facilmente dissociabili (ad esempio cloruro, solfato, aspartato, lattato) e ai composti come MgO negli integratori alimentari, nell’acqua o aggiunti agli alimenti; non comprende Mg naturalmente presente in alimenti e bevande",
