"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Minerals","Iron","Iron",,"Children","Children","7","11","7–11","y","7-11 years","1","1","Male/Female",,,,,"NA",,"8","mg/day",,,"11","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Children","Children","12","17","12–17","y","12-17 years","1","0","Male",,,,,"NA",,"8","mg/day",,,"11","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Children","Children","12","17","12–17","y","12-17 years","0","1","Female",,,,,"NA",,"7","mg/day",,,"13","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Adults","Premenopausal women","18","59","18-59","y","≥ 18 years","0","1","Female",,,,,"NA",,"7","mg/day",,,"16","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","For premenopausal women (including lactating and pregnant women), the PRI covers the requirement of approximately 95 % of women",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Adults","Postmenopausal women","40","999","40-99","y","≥ 40 years","0","1","Female",,,,,"NA",,"6","mg/day",,,"11","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Adults","Adults","18","999","18–99","y","≥ 18 years","1","0","Male",,,,,"NA",,"6","mg/day",,,"11","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Pregnant women","Pregnant women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"NA",,"7","mg/day",,,"16","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","For premenopausal women (including lactating and pregnant women), the PRI covers the requirement of approximately 95 % of women",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Iron","Iron",,"Lactating women","Lactating women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"NA",,"7","mg/day",,,"16","mg/day","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for iron",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4254","For premenopausal women (including lactating and pregnant women), the PRI covers the requirement of approximately 95 % of women",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Magnesium","Magnesium",,"Infants","Infants","7","11","7–11","mo","7-11 months","1","1","Male/Female",,,,,"80","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Children","Children","1","2","1–2","y","1-2 years","1","1","Male/Female",,,,,"170","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Children","Children","3","3","3","y","3 years","1","1","Male/Female",,,,,"230","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf",,
"Minerals","Magnesium","Magnesium",,"Children","Children","4","9","4–9","y","4-9 years","1","1","Male/Female",,,,,"230","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Children","Children","10","17","10–17","y","10-17 years","1","0","Male",,,,,"300","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Children","Children","10","17","10–17","y","10-17 years","0","1","Female",,,,,"250","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Adults","Adults","18","999","18–99","y","≥ 18 years","1","0","Male",,,,,"350","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Adults","Adults","18","999","18–99","y","≥ 18 years","0","1","Female",,,,,"300","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Pregnant women","Pregnant women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"300","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Magnesium","Magnesium",,"Lactating women","Lactating women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"300","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","The UL applies to readily dissociable Mg salts (e.g. chloride, sulphate, aspartate, lactate) and compounds like MgO in food supplements, water or added to foods; does not include Mg naturally present in foods and beverages",
"Minerals","Manganese","Manganese",,"Infants","Infants","7","11","7–11","mo","7-11 months","1","1","Male/Female",,,,,"0.02–0.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","For infants, in view of the wide range of manganese intakes that appear to be adequate, a range is set for the AI of this age group",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Children","Children","1","3","1–3","y","1-3 years","1","1","Male/Female",,,,,"0.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Children","Children","4","6","4–6","y","4-6 years","1","1","Male/Female",,,,,"1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Children","Children","7","10","7–10","y","7-10 years","1","1","Male/Female",,,,,"1.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Children","Children","11","14","11–14","y","11-14 years","1","1","Male/Female",,,,,"2","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Children","Children","15","17","15–17","y","15-17 years","1","1","Male/Female",,,,,"3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Adults","Adults","18","999","18–99","y","≥ 18 years","1","1","Male/Female",,,,,"3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Pregnant women","Pregnant women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganese",,"Lactating women","Lactating women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for manganese",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Infants","Infants","7","11","7–11","mo","7-11 months","1","1","Male/Female",,,,,"10","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Children","Children","1","3","1–3","y","1-3 years","1","1","Male/Female",,,,,"15","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.1","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Children","Children","4","6","4–6","y","4-6 years","1","1","Male/Female",,,,,"20","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.2","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Children","Children","7","10","7–10","y","7-10 years","1","1","Male/Female",,,,,"30","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.25","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Children","Children","11","14","11–14","y","11-14 years","1","1","Male/Female",,,,,"45","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.4","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Children","Children","15","17","15–17","y","15-17 years","1","1","Male/Female",,,,,"65","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Adults","Adults","18","999","18–99","y","≥ 18 years","1","1","Male/Female",,,,,"65","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Pregnant women","Pregnant women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"65","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molybdenum",,"Lactating women","Lactating women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"65","μg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Infants","Infants","7","11","7–11","mo","7-11 years","1","1","Male/Female",,,,,"160","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Children","Children","1","3","1–3","y","1-3 years","1","1","Male/Female",,,,,"250","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Children","Children","4","10","4–10","y","4-10 years","1","1","Male/Female",,,,,"440","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Children","Children","11","17","11–17","y","11-17 years","1","1","Male/Female",,,,,"640","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Adults","Adults","18","999","18–99","y","≥ 18 years","1","1","Male/Female",,,,,"550","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Pregnant women","Pregnant women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"550","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Phosphorus",,"Lactating women","Lactating women","18","60","18-60","y","≥ 18 years","0","1","Female",,,,,"550","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potassium",,"Infants","Infants","7","11","7–11","mo","7-11 months","1","1","Male/Female",,,,,"750","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potassium",,"Children","Children","1","3","1–3","y","1-3 years","1","1","Male/Female",,,,,"800","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potassium",,"Children","Children","4","6","4–6","y","4-6 years","1","1","Male/Female",,,,,"1100","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potassium",,"Children","Children","7","10","7–10","y","7-10 years","1","1","Male/Female",,,,,"1800","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potassium",,"Children","Children","11","14","11–14","y","11-14 years","1","1","Male/Female",,,,,"2700","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
