"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Water","Water","Νερό",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","0","Άνδρες",,,,,"2.5","L/day","NA",,,,"NA",,"NA",,,,"Scientific Opinion on principles for deriving and applying Dietary Reference Values",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1459","Τα AIs για το νερό σχετίζονται με το νερό από κάθε είδους ποτό, συμπεριλαμβανομένου του πόσιμου και μεταλλικού νερού, και του νερού που περιέχεται στα τρόφιμα.",,,"NA",,,,"NA",
"Water","Water","Νερό",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"2","L/day","NA",,,,"NA",,"NA",,,,"Scientific Opinion on principles for deriving and applying Dietary Reference Values",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1459","Τα AIs για το νερό σχετίζονται με το νερό από κάθε είδους ποτό, συμπεριλαμβανομένου του πόσιμου και μεταλλικού νερού, και του νερού που περιέχεται στα τρόφιμα.",,,"NA",,,,"NA",
"Water","Water","Νερό",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"2.3","L/day","NA",,,,"NA",,"NA",,,,"Scientific Opinion on principles for deriving and applying Dietary Reference Values",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1459","Τα AIs για το νερό σχετίζονται με το νερό από κάθε είδους ποτό, συμπεριλαμβανομένου του πόσιμου και μεταλλικού νερού, και του νερού που περιέχεται στα τρόφιμα.",,,"NA",,,,"NA",
"Water","Water","Νερό",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"2.7","L/day","NA",,,,"NA",,"NA",,,,"Scientific Opinion on principles for deriving and applying Dietary Reference Values",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1459","Τα AIs για το νερό σχετίζονται με το νερό από κάθε είδους ποτό, συμπεριλαμβανομένου του πόσιμου και μεταλλικού νερού, και του νερού που περιέχεται στα τρόφιμα.",,,"NA",,,,"NA",
"Minerals","Calcium","Ασβέστιο",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"280","mg/day","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA","The information ""ND"" should appear in the table of results. "
"Minerals","Calcium","Ασβέστιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"390","mg/day",,,"450","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","10","4–10","y","4-10 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"680","mg/day",,,"800","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","17","11–17","y","11-17 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"960","mg/day",,,"1150","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Ενήλικες","Ενήλικες","18","24","18–24","y","18-24 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"860","mg/day",,,"1000","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Ενήλικες","Ενήλικες","25","999","25–99","y","≥ 25 ετών","1","1","Άνδρες/Γυναίκες",,,,,"NA",,"750","mg/day",,,"950","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","24","18–24","y","18-24 ετών","0","1","Γυναίκες",,,,,"NA",,"860","mg/day",,,"1000","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Έγκυες γυναίκες","Έγκυες γυναίκες","25","999","25-60","y","≥ 25 ετών","0","1","Γυναίκες",,,,,"NA",,"750","mg/day",,,"950","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","24","18–24","y","18-24 ετών","0","1","Γυναίκες",,,,,"NA",,"860","mg/day",,,"1000","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Calcium","Ασβέστιο",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","25","60","25–60","y","≥ 25 ετών","0","1","Γυναίκες",,,,,"NA",,"750","mg/day",,,"950","mg/day","NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for calcium","10.2903/j.efsa.2012.2814","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4101","NA",,,"2500","mg/day","Scientific Opinion on the Tolerable Upper Intake Level of calcium","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2814","NA",
"Minerals","Chloride","Χλωρίδιο",,"Βρέφη","Βρέφη",7,11,"7–11","mo","7-11 μηνών",1,1,"Άνδρες/Γυναίκες","NA",,,"https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",0.3,"g/day","NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών",1,1,"Άνδρες/Γυναίκες",1.7,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι",4,6,"4–6","y","4-6 ετών",1,1,"Άνδρες/Γυναίκες",2,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι",7,10,"7–10","y","7-10 ετών",1,1,"Άνδρες/Γυναίκες",2.6,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι",11,17,"11–17","y","11-17 ετών",1,1,"Άνδρες/Γυναίκες",3.1,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Ενήλικες","Ενήλικες",18,999,"18–99","y","≥ 18 ετών",1,1,"Άνδρες/Γυναίκες",3.1,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Έγκυες γυναίκες","Έγκυες γυναίκες",18,60,"18-60","y","≥ 18 ετών",1,1,"Άνδρες/Γυναίκες",3.1,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Chloride","Χλωρίδιο",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες",18,60,"18-60","y","≥ 18 ετών",1,1,"Άνδρες/Γυναίκες",3.1,"g/day","Οι τιμές αναφοράς για το χλωρίδιο τίθενται σε τιμές που είναι ισομοριακές με τις τιμές αναφοράς για το νάτριο, υπό την προϋπόθεση ότι η κύρια διατροφική πηγή πρόσληψης χλωριδίου είναι το χλωριούχο νάτριο. Οι τιμές αναφοράς για το χλωρίδιο ονομάζονται ‘ασφαλείς’ και ‘επαρκείς’ σύμφωνα με τη χρήση των όρων αυτών στο νάτριο (βλέπε νάτριο).","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for chloride","10.2903/j.efsa.2019.5779 ","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5779",,,,"NA",,,,,
"Minerals","Copper","Χαλκός",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"0.4","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","2","1–2","y","1-2 ετών","1","1","Άνδρες/Γυναίκες",,,,,"0.7","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"1","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","3","3","3","y","3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"1","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","1","1","Άνδρες/Γυναίκες",,,,,"1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"2","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","9","7–9","y","7-9 ετών","1","1","Άνδρες/Γυναίκες",,,,,"1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","10","10","10","y","10 ετών","1","0","Άνδρες",,,,,"1.3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","10","10","10","y","10 ετών","0","1","Γυναίκες",,,,,"1.1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"3","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","17","11–17","y","11-17 ετών","1","0","Άνδρες",,,,,"1.3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","11","17","11–17","y","11-17 ετών","0","1","Γυναίκες",,,,,"1.1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"4","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","1","0","Άνδρες",,,,,"1.6","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Ενήλικες","Ενήλικες","18","999","18–99","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"1.3","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Έγκυες γυναίκες","Έγκυες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"1.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Copper","Χαλκός",,"Θηλάζουσες γυναίκες","Θηλάζουσες γυναίκες","18","60","18-60","y","≥ 18 ετών","0","1","Γυναίκες",,,,,"1.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for copper",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4253","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Βρέφη","Βρέφη","7","11","7–11","mo","7-11 μηνών","1","1","Άνδρες/Γυναίκες",,,,,"0.4","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","1","3","1–3","y","1-3 ετών","1","1","Άνδρες/Γυναίκες",,,,,"0.6","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"1.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","1","0","Άνδρες",,,,,"1","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","4","6","4–6","y","4-6 ετών","0","1","Γυναίκες",,,,,"0.9","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","8","7–8","y","7-8 ετών","1","0","Άνδρες",,,,,"1.5","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Fluoride","Φθόριο",,"Παιδιά και έφηβοι","Παιδιά και έφηβοι","7","8","7–8","y","7-8 ετών","0","1","Γυναίκες",,,,,"1.4","mg/day","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for fluoride",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3332","NA",,,"2.5","mg/day","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
