"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Minerals","Magnesium","Magnesio",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"300","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for magnesium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4186","NA",,,"250","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","El NM se aplica a las sales de magnesio fácilmente disociables (p. ej., cloruro, sulfato, aspartato, lactato) y a compuestos como el óxido de magnesio en suplementos alimenticios, agua o añadidos a los alimentos; no incluye el magnesio presente de forma natural en los alimentos y las bebidas.",
"Minerals","Manganese","Manganeso",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"0.02–0.5","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","En los lactantes, dada la amplia variedad de ingestas de manganeso que parecen adecuadas, se establece un intervalo para la IA de este grupo de edad",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años","1","1","Hombre/Mujer",,,,,"0,5","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Niños y adolescentes","Niños y adolescentes","4","6","4–6","a","4-6 años","1","1","Hombre/Mujer",,,,,"1","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Niños y adolescentes","Niños y adolescentes","7","10","7–10","a","7-10 años","1","1","Hombre/Mujer",,,,,"1,5","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Niños y adolescentes","Niños y adolescentes","11","14","11–14","a","11-14 años","1","1","Hombre/Mujer",,,,,"2","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Niños y adolescentes","Niños y adolescentes","15","17","15–17","a","15-17 años","1","1","Hombre/Mujer",,,,,"3","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"3","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"3","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Manganese","Manganeso",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"3","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for Manganeso",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3419","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"10","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años","1","1","Hombre/Mujer",,,,,"15","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,1","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Niños y adolescentes","Niños y adolescentes","4","6","4–6","a","4-6 años","1","1","Hombre/Mujer",,,,,"20","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,2","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Niños y adolescentes","Niños y adolescentes","7","10","7–10","a","7-10 años","1","1","Hombre/Mujer",,,,,"30","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,25","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Niños y adolescentes","Niños y adolescentes","11","14","11–14","a","11-14 años","1","1","Hombre/Mujer",,,,,"45","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,4","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Niños y adolescentes","Niños y adolescentes","15","17","15–17","a","15-17 años","1","1","Hombre/Mujer",,,,,"65","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0,5","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"65","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6 ","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"65","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Molybdenum","Molibdeno",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"65","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for molybdenum",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3333","NA",,,"0.6 ","mg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Lactantes","Lactantes","7","11","7–11","m","7-11 años","1","1","Hombre/Mujer",,,,,"160","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años","1","1","Hombre/Mujer",,,,,"250","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Niños y adolescentes","Niños y adolescentes","4","10","4–10","a","4-10 años","1","1","Hombre/Mujer",,,,,"440","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Niños y adolescentes","Niños y adolescentes","11","17","11–17","a","11-17 años","1","1","Hombre/Mujer",,,,,"640","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"550","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"550","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Phosphorus","Fósforo",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"550","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for phosphorus",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4185","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"750","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años","1","1","Hombre/Mujer",,,,,"800","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Niños y adolescentes","Niños y adolescentes","4","6","4–6","a","4-6 años","1","1","Hombre/Mujer",,,,,"1100","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Niños y adolescentes","Niños y adolescentes","7","10","7–10","a","7-10 años","1","1","Hombre/Mujer",,,,,"1800","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Niños y adolescentes","Niños y adolescentes","11","14","11–14","a","11-14 años","1","1","Hombre/Mujer",,,,,"2700","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Niños y adolescentes","Niños y adolescentes","15","17","15–17","a","15-17 años","1","1","Hombre/Mujer",,,,,"3500","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"3500","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"3500","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Potassium","Potasio",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"4000","mg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for potassium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4592","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"15","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años","1","1","Hombre/Mujer",,,,,"15","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"60","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Niños y adolescentes","Niños y adolescentes","4","6","4–6","a","4-6 años","1","1","Hombre/Mujer",,,,,"20","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"90","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Niños y adolescentes","Niños y adolescentes","7","10","7–10","a","7-10 años","1","1","Hombre/Mujer",,,,,"35","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"130","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Niños y adolescentes","Niños y adolescentes","11","14","11–14","a","11-14 años","1","1","Hombre/Mujer",,,,,"55","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"200","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Niños y adolescentes","Niños y adolescentes","15","17","15–17","a","15-17 años","1","1","Hombre/Mujer",,,,,"70","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"250","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"70","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"300","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"70","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"300","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Selenium","Selenio",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"85","μg/día","NA",,,,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for selenium",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3846","NA",,,"300","μg/día","Tolerable Upper Intake Levels for Vitamins and Minerals","https://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Minerals","Sodium","Sodio",,"Lactantes","Lactantes",7,11,"7–11","m","7-11 meses",1,1,"Hombre/Mujer","NA",,,"https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778",0.2,"g/día","NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for sodium","10.2903/j.efsa.2019.5778","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778",,,,"NA",,,,,
"Minerals","Sodium","Sodio",,"Niños y adolescentes","Niños y adolescentes","1","3","1–3","a","1-3 años",1,1,"Hombre/Mujer",1.1,"g/día","Este valor de ingesta de sodio es considerado seguro y adecuado, acorde con el valor de referencia establecido para los adultos.
","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for sodium","10.2903/j.efsa.2019.5778","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778",,,,"NA",,,,,
"Minerals","Sodium","Sodio",,"Niños y adolescentes","Niños y adolescentes",4,6,"4–6","a","4-6 años",1,1,"Hombre/Mujer",1.3,"g/día","Este valor de ingesta de sodio es considerado seguro y adecuado, acorde con el valor de referencia establecido para los adultos.
","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for sodium","10.2903/j.efsa.2019.5778","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778",,,,"NA",,,,,
"Minerals","Sodium","Sodio",,"Niños y adolescentes","Niños y adolescentes",7,10,"7–10","a","7-10 años",1,1,"Hombre/Mujer",1.7,"g/día","Este valor de ingesta de sodio es considerado seguro y adecuado, acorde con el valor de referencia establecido para los adultos.
","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778","NA",,"NA",,,,"NA",,"NA",,2019,"EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for sodium","10.2903/j.efsa.2019.5778","https://efsa.onlinelibrary.wiley.com/doi/full/10.2903/j.efsa.2019.5778",,,,"NA",,,,,
